64221, 2094, 1092
64223, 791, 956
64224, 1787, 1358
64225, 1082, 1291
64226, 800, 858
64227, 1989, 1408
64231, 1069, 1308
64233, 1864, 1334
64234, 1696, 855
64235, 1532, 943
64237, 1830, 809
64239, 1304, 800
64244, 790, 783
64247, 1080, 864
64248, 1108, 944
64250, 1632, 1445
64251, 1876, 1232
64252, 2488, 1122
64253, 1267, 1336
64254, 1896, 1233
64256, 972, 830
64259, 1156, 679
64261, 2321, 937
64262, 1301, 900
64263, 1017, 926
64264, 907, 843
64265, 1357, 1101
64267, 1825, 827
64268, 1088, 896
64270, 907, 1178
64271, 1357, 976
64272, 1085, 822
64273, 898, 845
64275, 2017, 854
64276, 1153, 950
64281, 1143, 1385
64283, 1182, 1039
64285, 765, 990
64287, 1819, 1211
64288, 922, 672
64289, 1049, 874
64291, 1553, 970
64293, 1027, 856
64294, 2228, 1166
64296, 992, 921
64298, 1552, 1017
64299, 1320, 862
64300, 912, 740
64301, 858, 683
64302, 2259, 876
64303, 1332, 1186
64305, 1049, 970
64306, 1508, 1018
64309, 1654, 1009
64310, 1760, 1144
64311, 2188, 958
64314, 1749, 833
64315, 1407, 1050
64316, 2243, 1523
64317, 1112, 1005
64318, 1556, 979
64319, 1235, 877
64320, 1000, 989
64321, 1936, 774
64323, 1310, 792
64325, 2227, 1062
64327, 2366, 1186
64328, 1382, 1106
64331, 1328, 882
64332, 1988, 972
64333, 1738, 1126
64335, 1579, 1398
64337, 1457, 886
64338, 2245, 804
64339, 1389, 1045
64340, 1659, 1164
64341, 1265, 1022
64343, 1257, 942
64344, 2109, 1295
64345, 707, 685
64346, 2511, 1357
64348, 990, 714
64349, 1053, 1043
64352, 1114, 1087
64355, 1933, 1276
64358, 870, 844
64360, 1647, 649
64361, 1394, 974
64362, 1214, 905
64363, 1125, 717
64365, 1273, 1171
64368, 873, 694
64369, 1636, 1079
64372, 859, 787
64374, 1968, 937
64375, 2411, 1334
64378, 2306, 1013
64379, 2157, 1001
64382, 1208, 874
64384, 811, 1000
64386, 1016, 886
64389, 1555, 815
64390, 913, 905
64392, 1045, 765
64393, 787, 752
64394, 900, 473
64396, 962, 941
64397, 720, 836
64398, 1002, 857
64400, 907, 891
64406, 1004, 718
64407, 1320, 608
64408, 1760, 1194
64409, 719, 917
64410, 1386, 955
64411, 1272, 1051
64413, 1826, 1254
64415, 1042, 985
64418, 1156, 1008
64421, 1394, 1009
64423, 1304, 1454
64427, 1171, 942
64428, 695, 861
64430, 1956, 1073
64431, 1536, 725
64434, 1248, 1053
64435, 1311, 1014
64436, 988, 912
64437, 1371, 965
64438, 1323, 960
64439, 666, 716
64441, 1323, 870
64442, 1412, 1155
64444, 965, 693
64448, 700, 808
64449, 946, 1018
64452, 1315, 1016
64456, 1288, 947
64458, 1015, 869
64461, 723, 846
64463, 738, 938
64465, 2005, 917
64467, 1892, 1092
64470, 2300, 740
64471, 1135, 1265
64473, 864, 906
64474, 925, 818
64478, 822, 1026
64479, 766, 735
64480, 1463, 978
64483, 1864, 1009
64484, 958, 1021
64487, 1801, 1030
64488, 817, 999
64489, 1859, 742
64491, 921, 1136
64492, 1479, 1559
64493, 1522, 881
64496, 1126, 696
64498, 1633, 1057
64499, 1281, 1194
64501, 1821, 862
64502, 1116, 719
64504, 1136, 872
64505, 1115, 935
64506, 972, 968
64509, 1773, 1013
64512, 2189, 1005
64514, 867, 856
64515, 768, 783
64517, 967, 891
64518, 935, 699
64519, 1672, 1016
64521, 986, 1060
64524, 1347, 1167
64526, 1748, 1332
64531, 1011, 663
64532, 1378, 1071
64534, 908, 909
64535, 1061, 1284
64538, 1467, 916
64539, 1057, 803
64540, 697, 816
64541, 1549, 919
64544, 2233, 1167
64546, 2143, 1191
64547, 1207, 1157
64548, 2524, 976
64553, 951, 757
64554, 992, 910
64555, 1105, 870
64557, 1190, 982
64559, 1002, 625
64560, 739, 766
64561, 1725, 937
64562, 2086, 992
64563, 1314, 1102
64565, 1508, 1071
64566, 1547, 1081
64568, 1860, 1031
64569, 1221, 939
64570, 2033, 1187
64571, 963, 724
64573, 1433, 1045
64574, 2103, 1140
64577, 1323, 1003
64578, 720, 883
64579, 2083, 883
64582, 1424, 1055
64583, 719, 846
64584, 2483, 1219
64585, 1265, 778
64588, 983, 508
64589, 1485, 1240
64590, 2141, 965
64595, 1944, 1028
64600, 2132, 737
64601, 866, 724
64602, 1354, 769
64603, 1334, 760
64605, 2020, 910
64606, 1132, 921
64608, 1733, 954
64610, 1533, 817
64611, 1060, 716
64612, 1686, 922
64613, 1621, 1102
64615, 1876, 1521
64616, 1394, 943
64620, 2189, 1124
64621, 1167, 723
64624, 2038, 997
64625, 984, 858
64626, 1748, 1326
64628, 936, 976
64629, 1358, 1107
64631, 1046, 839
64632, 1021, 672
64633, 2028, 941
64634, 1412, 1426
64636, 1323, 1305
64637, 2135, 972
64638, 1975, 945
64640, 1310, 1138
64643, 2434, 1155
64644, 1515, 1191
64645, 1040, 885
64647, 923, 1133
64648, 1982, 1247
64650, 1335, 1058
64651, 876, 945
64652, 2424, 1043
64654, 1780, 1000
64656, 953, 1172
64660, 1151, 1010
64662, 2201, 883
64663, 1530, 1425
64665, 1162, 750
64666, 1291, 1424
64669, 1745, 628
64670, 901, 1284
64671, 2052, 1034
64672, 1014, 1082
64678, 1817, 1060
64679, 1654, 777
64680, 1383, 757
64683, 1077, 1113
64684, 2456, 1403
64687, 1896, 933
64689, 1404, 1123
64690, 660, 1006
64692, 1211, 864
64693, 1382, 987
64694, 1323, 1107
64696, 1139, 1040
64697, 1601, 1015
64700, 1282, 748
64701, 1044, 1175
64702, 1205, 1067
64703, 1700, 759
64704, 1581, 1030
64705, 1535, 975
64706, 1331, 786
64707, 2510, 1078
64708, 1679, 771
64709, 1282, 1162
64710, 1192, 1104
64711, 1248, 1073
64712, 1998, 966
64713, 1060, 889
64714, 1553, 1029
64718, 738, 934
64719, 1245, 856
64720, 712, 833
64721, 956, 1109
64722, 1011, 866
64725, 963, 885
64726, 2355, 956
64728, 1751, 854
64729, 1615, 1363
64730, 1570, 1232
64731, 643, 1047
64733, 1912, 1048
64734, 2063, 956
64735, 1593, 881
64736, 1068, 865
64737, 2059, 1211
64738, 1111, 829
64739, 922, 828
64740, 1181, 1021
64742, 2187, 1092
64743, 1022, 739
64744, 1112, 972
64746, 824, 1017
64747, 895, 993
64748, 1214, 1006
64750, 1352, 878
64751, 851, 673
64753, 2310, 1365
64754, 1557, 1180
64755, 770, 583
64757, 1501, 639
64758, 1623, 978
64759, 1362, 987
64762, 1112, 863
64764, 1243, 744
64765, 1010, 668
64766, 2262, 605
64767, 2167, 887
64768, 1383, 812
64769, 1044, 819
64770, 2046, 1183
64771, 1115, 1188
64773, 1229, 1112
64775, 893, 1031
64776, 603, 1132
64778, 747, 1017
64779, 2128, 958
64780, 1375, 942
64781, 1259, 962
64782, 658, 623
64786, 884, 809
64788, 1037, 817
64790, 1921, 1019
64791, 1520, 1332
64792, 2354, 1124
64793, 1413, 1188
64794, 1194, 884
64795, 1072, 1090
64796, 1018, 888
64797, 2046, 608
64799, 669, 898
64800, 1866, 927
64803, 2293, 1034
64804, 1227, 879
64807, 1585, 901
64811, 2244, 838
64812, 1600, 1047
64813, 1105, 900
64814, 1160, 838
64816, 1863, 1295
64819, 1851, 797
64820, 1168, 701
64821, 2100, 1095
64822, 640, 865
64825, 1005, 701
64827, 1549, 1113
64829, 1827, 859
64830, 1074, 874
64837, 1022, 835
64838, 1642, 957
64839, 2069, 1158
64840, 1426, 886
64842, 1153, 857
64843, 901, 962
64844, 1188, 1063
64845, 895, 673
64847, 963, 895
64848, 953, 924
64849, 1204, 871
64851, 2406, 1138
64852, 1693, 892
64853, 2014, 1030
64854, 887, 918
64856, 852, 999
64857, 1100, 923
64858, 928, 650
64862, 1285, 1038
64863, 1483, 934
64865, 998, 779
64866, 877, 816
64868, 1508, 1203
64869, 1092, 1058
64870, 719, 884
64871, 1252, 1056
64872, 1814, 1390
64874, 1056, 894
64875, 1525, 1138
64877, 847, 1208
64878, 1537, 785
64880, 1882, 1282
64881, 1029, 806
64884, 852, 772
64885, 2455, 1159
64886, 1678, 996
64887, 897, 689
64890, 903, 824
64892, 1869, 1079
64893, 1760, 827
64894, 1605, 1103
64895, 1173, 1094
64896, 2008, 1249
64898, 1832, 699
64901, 1217, 987
64902, 1258, 761
64903, 1189, 904
64904, 1311, 1153
64905, 1226, 1338
64906, 1218, 695
64907, 1315, 947
64908, 1033, 745
64909, 1802, 1107
64910, 817, 1032
64912, 898, 722
64913, 1673, 1162
64914, 1925, 861
64915, 1059, 1063
64916, 1912, 883
64918, 1663, 1069
64919, 2326, 1261
64920, 2060, 1305
64922, 1989, 1175
64924, 1122, 1022
64925, 1593, 826
64926, 1058, 965
64927, 770, 795
64931, 1213, 950
64932, 1570, 985
64933, 803, 868
64934, 1097, 790
64935, 798, 1003
64936, 1015, 893
64937, 1084, 805
64939, 1225, 1027
64940, 782, 1094
64941, 1055, 739
64942, 1861, 1002
64943, 1086, 944
64944, 1209, 949
64945, 1473, 850
64946, 952, 995
64947, 1015, 784
64948, 1033, 872
64949, 1496, 1277
64953, 1338, 924
64954, 1821, 1201
64955, 1056, 849
64956, 2169, 850
64957, 1997, 1167
64959, 1108, 963
64962, 1979, 1347
64963, 1871, 860
64964, 1382, 890
64966, 850, 792
64967, 1275, 1105
64971, 903, 970
64972, 1096, 694
64973, 1035, 875
64975, 1911, 1285
64976, 966, 752
64977, 1133, 1047
64979, 1407, 1237
64980, 1737, 1055
64981, 1117, 1304
64984, 1581, 1077
64988, 933, 744
64990, 1121, 835
64991, 771, 633
64993, 2400, 1249
64994, 2066, 935
64995, 1977, 964
64997, 917, 685
64998, 1770, 1152
65001, 1789, 1073
65003, 796, 662
65005, 1269, 1109
65007, 729, 705
65009, 733, 766
65011, 1524, 735
65012, 1294, 1059
65013, 1033, 765
65014, 1063, 994
65015, 910, 513
65016, 1306, 982
65017, 1215, 753
65023, 1208, 1034
65025, 2061, 1041
65028, 1705, 931
65029, 913, 1006
65030, 1248, 957
65031, 1600, 845
65032, 1618, 1043
65033, 1471, 1266
65034, 1266, 839
65035, 1879, 1184
65036, 1399, 1004
65038, 1474, 1140
65040, 897, 782
65041, 922, 1048
65042, 965, 851
65043, 1131, 908
65044, 1293, 866
65045, 1268, 1083
65046, 954, 945
65047, 2457, 1518
65048, 831, 1109
65050, 972, 920
65051, 1329, 1067
65053, 1012, 792
65054, 1639, 915
65055, 998, 814
65056, 1531, 1177
65063, 1323, 1162
65064, 1290, 1023
65065, 2366, 1374
65066, 1023, 1088
65069, 936, 836
65072, 1117, 865
65074, 1049, 718
65077, 1396, 1564
65079, 1390, 964
65080, 948, 1004
65083, 950, 957
65084, 1386, 977
65085, 859, 724
65087, 1563, 1063
65088, 2004, 1469
65089, 1413, 833
65094, 1214, 881
65095, 783, 712
65097, 1074, 1071
65098, 1050, 922
65099, 1247, 931
65100, 1170, 305
65101, 2469, 1164
65102, 1876, 1037
65104, 1160, 915
65105, 2055, 1114
65108, 1845, 939
65110, 1885, 1326
65112, 992, 1019
65117, 987, 945
65118, 1053, 1062
65120, 1226, 1234
65122, 1243, 907
65125, 768, 845
65127, 1153, 804
65131, 1873, 1189
65133, 1211, 843
65134, 1310, 780
65136, 1448, 1333
65137, 1327, 945
65138, 1815, 1008
65141, 1025, 743
65143, 2303, 1528
65144, 1921, 968
65145, 1540, 893
65146, 1617, 1408
65147, 771, 803
65149, 2275, 1466
65150, 1807, 1149
65151, 1769, 1129
65152, 1640, 984
65154, 1515, 1474
65155, 2565, 946
65156, 1807, 961
65158, 1508, 877
65160, 959, 1076
65161, 964, 980
65164, 908, 421
65165, 845, 853
65166, 813, 672
65168, 1008, 1065
65172, 1020, 767
65173, 1522, 788
65174, 1087, 931
65176, 1575, 1053
65177, 2383, 1084
65178, 1927, 850
65180, 2151, 1362
65181, 2119, 1064
65182, 2085, 955
65183, 1919, 1051
65184, 2281, 916
65185, 1477, 971
65186, 1310, 863
65189, 1317, 809
65190, 1221, 896
65191, 2039, 1052
65192, 968, 1212
65193, 1405, 1056
65194, 1420, 786
65195, 1226, 1007
65196, 1557, 1033
65197, 1923, 965
65198, 2137, 1481
65199, 1454, 902
65201, 912, 798
65202, 1630, 1046
65203, 872, 1140
65204, 1420, 1214
65206, 1942, 960
65207, 2089, 1183
65208, 1251, 1024
65209, 2526, 773
65211, 1027, 689
65212, 890, 807
65213, 1655, 1030
65214, 880, 694
65215, 1595, 1137
65216, 1095, 1072
65217, 1092, 838
65218, 1807, 984
65219, 2198, 750
65221, 1819, 918
65222, 1624, 876
65223, 1419, 1005
65225, 1736, 899
65227, 1292, 996
65229, 1052, 856
65232, 1858, 974
65233, 2144, 1221
65234, 2181, 1062
65236, 1509, 832
65237, 1076, 1597
65238, 2203, 1028
65239, 1271, 1168
65240, 845, 1014
65243, 1661, 969
65244, 2133, 1154
65245, 1297, 765
65246, 1150, 1161
65247, 1686, 1117
65248, 1506, 903
65249, 756, 854
65251, 1186, 769
65252, 1996, 1253
65254, 1619, 1158
65256, 2065, 1039
65260, 1257, 839
65261, 1734, 1017
65264, 2171, 1017
65268, 1909, 1038
65269, 1509, 1162
65270, 1545, 808
65271, 877, 922
65272, 790, 788
65273, 1218, 1008
65274, 1354, 1195
65275, 1305, 751
65276, 1649, 1106
65277, 2537, 1102
65279, 1226, 714
65280, 1252, 1205
65282, 1136, 830
65283, 1175, 1223
65285, 1260, 1175
65287, 1567, 1251
65288, 1175, 1102
65289, 1486, 1084
65290, 1315, 878
65291, 1405, 793
65297, 1295, 1011
65299, 998, 765
65302, 988, 833
65304, 1741, 987
65305, 1829, 958
65306, 1317, 1028
65307, 943, 809
65308, 1428, 1027
65310, 1320, 739
65311, 950, 680
65312, 1362, 1416
65314, 1750, 968
65316, 1269, 1217
65319, 1107, 860
65320, 890, 1048
65321, 1217, 1093
65322, 1053, 736
65323, 1229, 860
65327, 1271, 1076
65330, 1401, 809
65331, 1624, 1180
65332, 1094, 1009
65335, 1145, 932
65336, 1421, 830
65337, 1710, 991
65338, 1373, 956
65339, 1936, 963
65341, 969, 693
65342, 2159, 981
65343, 909, 896
65344, 2283, 986
65346, 1416, 1066
65349, 1031, 1061
65350, 1288, 795
65351, 1521, 1258
65352, 1272, 997
65357, 1049, 556
65358, 925, 1223
65359, 2401, 1127
65361, 787, 610
65362, 1071, 798
65363, 1171, 986
65365, 1208, 1079
65366, 1087, 896
65368, 793, 949
65369, 1185, 906
65370, 928, 832
65371, 993, 945
65372, 1009, 896
65373, 964, 732
65374, 1688, 914
65375, 772, 683
65376, 1345, 910
65377, 813, 644
65378, 1040, 778
65379, 958, 675
65380, 1244, 971
65381, 1105, 1121
65384, 776, 848
65385, 1588, 973
65386, 1715, 1288
65388, 814, 795
65390, 1354, 1095
65392, 994, 970
65394, 1086, 984
65395, 2184, 1112
65396, 1526, 998
65397, 1400, 1196
65398, 1480, 980
65401, 2079, 1250
65402, 1111, 1292
65405, 933, 827
65406, 818, 823
65407, 1051, 863
65409, 2200, 1289
65410, 1087, 693
65412, 942, 780
65415, 1791, 1468
65417, 1344, 1005
65418, 1548, 1300
65419, 1670, 855
65420, 1035, 950
65421, 1733, 996
65422, 1967, 1143
65423, 1786, 1222
65424, 705, 678
65425, 834, 879
65426, 835, 779
65428, 1375, 831
65430, 975, 747
65432, 1562, 757
65434, 1032, 1099
65435, 1014, 1073
65436, 1626, 1064
65437, 898, 820
65441, 944, 828
65442, 937, 862
65443, 1815, 1048
65445, 2495, 1014
65446, 1142, 870
65447, 1461, 966
65448, 2001, 872
65450, 811, 723
65451, 1258, 1287
65453, 1140, 564
65454, 824, 1071
65455, 2229, 969
65457, 1575, 957
65459, 1360, 999
65462, 1106, 1173
65464, 926, 932
65465, 1194, 919
65469, 1851, 875
65470, 1279, 893
65472, 2039, 1113
65473, 1452, 980
65475, 727, 750
65477, 1278, 1044
65479, 736, 734
65482, 1114, 1010
65484, 2264, 1244
65485, 2418, 1287
65487, 726, 756
65488, 839, 818
65490, 775, 891
65491, 903, 939
65493, 1206, 783
65494, 1614, 1093
65495, 979, 701
65496, 2296, 964
65497, 1520, 1432
65500, 1549, 1081
65501, 2235, 990
65503, 2049, 778
65504, 1021, 788
65506, 1081, 662
65507, 694, 959
65508, 987, 798
65509, 1418, 1199
65511, 1528, 1263
65513, 1364, 750
65514, 1369, 811
65516, 1711, 962
65517, 693, 903
65518, 2511, 880
65519, 1010, 729
65520, 949, 806
65521, 2085, 907
65522, 2145, 901
65523, 1491, 991
65524, 1578, 1083
65525, 1864, 1263
65527, 1494, 983
65528, 702, 749
65529, 1490, 875
65530, 1046, 601
65531, 971, 754
65532, 2305, 1052
65533, 1939, 1264
65536, 1711, 855
65537, 2128, 1585
65538, 1041, 784
65539, 1451, 1087
65540, 1183, 894
65541, 2367, 1022
65542, 1483, 922
65543, 874, 970
65544, 2275, 1053
65547, 2010, 1053
65548, 1196, 897
65549, 1323, 657
65550, 1103, 1112
65551, 1253, 1064
65552, 2079, 1088
65553, 1144, 915
65554, 2370, 984
65555, 1056, 1060
65559, 2389, 1204
65560, 1734, 1205
65561, 1737, 1061
65562, 2446, 1147
65563, 1111, 1018
65565, 1786, 1016
65566, 794, 852
65568, 809, 725
65569, 1981, 1219
65573, 1823, 1192
65574, 1824, 1211
65575, 1925, 1067
65576, 1058, 824
65577, 1890, 1139
65578, 1083, 726
65579, 854, 693
65580, 1679, 1122
65581, 1881, 1428
65582, 730, 674
65583, 2111, 1221
65584, 1125, 1053
65585, 1351, 897
65586, 1021, 1332
65587, 1490, 945
65588, 943, 852
65589, 991, 1002
65592, 1998, 1054
65593, 721, 776
65595, 2414, 1346
65598, 749, 969
65600, 1259, 947
65601, 1792, 1131
65602, 1043, 1046
65604, 1405, 1249
65606, 1928, 1302
65607, 1964, 906
65608, 1025, 703
65610, 802, 846
65611, 1608, 995
65612, 1458, 970
65613, 1175, 991
65614, 1389, 944
65615, 778, 783
65616, 1061, 852
65617, 1505, 581
65618, 1112, 1537
65621, 1994, 1160
65623, 1001, 1078
65624, 1131, 836
65625, 709, 700
65626, 738, 906
65627, 1253, 873
65629, 1167, 1080
65631, 742, 1056
65632, 1056, 870
65634, 1819, 942
65636, 978, 938
65639, 1565, 928
65640, 1110, 784
65641, 1526, 1039
65643, 969, 1030
65645, 935, 803
65646, 1529, 972
65647, 1697, 875
65648, 1056, 1153
65649, 2351, 1011
65650, 1129, 926
65651, 1210, 1189
65652, 2034, 1106
65653, 1530, 892
65654, 1119, 1003
65655, 846, 704
65656, 1333, 1235
65657, 783, 499
65659, 1173, 1138
65660, 931, 1162
65661, 1289, 869
65662, 894, 1190
65663, 1336, 932
65664, 1122, 910
65665, 1596, 1029
65668, 2066, 745
65669, 956, 856
65670, 2158, 1038
65675, 1056, 947
65676, 2343, 1047
65677, 2459, 972
65679, 890, 805
65683, 1822, 935
65684, 816, 1022
65685, 2260, 1169
65686, 846, 963
65687, 1572, 803
65688, 2237, 1639
65689, 2066, 1488
65690, 867, 786
65691, 1174, 814
65692, 1297, 746
65693, 1838, 974
65694, 1053, 1046
65696, 1254, 1107
65701, 1114, 955
65702, 988, 1082
65703, 1538, 929
65706, 1468, 1211
65708, 821, 1030
65709, 1006, 544
65710, 1112, 958
65712, 2280, 976
65713, 2184, 1009
65715, 1494, 1143
65719, 1835, 957
65720, 2245, 1283
65721, 1874, 1402
65722, 2558, 1263
65723, 1970, 1269
65724, 942, 1197
65726, 1155, 1073
65727, 866, 982
65728, 1229, 801
65729, 753, 756
65730, 1158, 833
65731, 988, 995
65733, 769, 844
65735, 1493, 1063
65739, 1661, 1358
65740, 1471, 987
65742, 2590, 1080
65744, 2133, 1013
65745, 829, 698
65746, 979, 701
65747, 2259, 1121
65748, 1746, 1100
65751, 1383, 999
65754, 1638, 1172
65755, 1071, 808
65756, 799, 879
65760, 761, 947
65762, 2218, 1256
65763, 1147, 867
65764, 1169, 1114
65765, 1506, 1211
65766, 2030, 1496
65767, 961, 899
65768, 1012, 1074
65771, 1061, 1044
65772, 1996, 1025
65775, 2222, 1268
65778, 1250, 872
65780, 968, 815
65781, 1115, 1006
65786, 1671, 949
65789, 2329, 1656
65792, 791, 704
65794, 1207, 801
65795, 828, 426
65797, 1279, 933
65798, 1049, 995
65799, 1475, 962
65800, 980, 902
65802, 1786, 786
65803, 2073, 1351
65805, 732, 969
65806, 2474, 1199
65807, 1265, 1378
65808, 2256, 982
65809, 837, 776
65810, 1303, 975
65812, 1135, 876
65814, 1101, 810
65815, 1971, 1076
65816, 1150, 1071
65817, 837, 502
65818, 1515, 1204
65819, 2253, 1474
65821, 964, 1188
65822, 1120, 1030
65823, 905, 870
65824, 1888, 1105
65826, 1014, 617
65827, 1014, 728
65829, 753, 563
65830, 1237, 747
65831, 1534, 958
65832, 1456, 1044
65833, 1459, 1381
65834, 1170, 1410
65835, 2357, 1171
65836, 2264, 954
65837, 1806, 1543
65838, 1074, 1021
65841, 875, 690
65842, 1517, 953
65843, 881, 718
65844, 1622, 928
65846, 1031, 901
65848, 1138, 959
65849, 1832, 1114
65850, 1851, 1238
65852, 1616, 1107
65856, 2021, 1079
65857, 1156, 998
65859, 1314, 892
65860, 1313, 1144
65862, 972, 854
65873, 1356, 965
65875, 2419, 871
65876, 901, 702
65877, 2259, 1657
65878, 1563, 982
65879, 705, 443
65882, 1104, 1012
65883, 1257, 876
65884, 2273, 1010
65886, 2284, 1542
65887, 2027, 1003
65888, 948, 842
65889, 1210, 1132
65890, 969, 716
65893, 981, 914
65897, 736, 1201
65898, 1554, 707
65899, 1473, 1181
65900, 795, 910
65901, 1429, 709
65902, 1674, 1226
65903, 968, 1101
65904, 772, 801
65905, 1319, 901
65906, 1345, 820
65909, 1554, 880
65912, 1171, 1011
65913, 847, 1115
65914, 731, 1033
65915, 1425, 887
65919, 1138, 892
65920, 2340, 1372
65922, 1519, 1327
65924, 1034, 813
65926, 1658, 1259
65927, 874, 846
65928, 774, 867
65931, 1058, 975
65932, 1227, 833
65933, 1108, 1017
65934, 1457, 1085
65935, 1165, 1136
65936, 1957, 1020
65937, 2494, 1194
65940, 925, 1027
65941, 1152, 896
65943, 2037, 662
65944, 1308, 1060
65945, 728, 828
65946, 1164, 1089
65947, 997, 932
65948, 899, 581
65949, 1649, 624
65950, 1996, 900
65951, 1006, 1024
65952, 1057, 875
65954, 1267, 824
65957, 1272, 984
65959, 871, 961
65960, 1599, 1267
65961, 2415, 910
65962, 2205, 1082
65963, 1773, 1185
65964, 1789, 1150
65965, 1182, 976
65966, 1227, 1286
65967, 746, 855
65968, 1906, 742
65969, 2034, 936
65970, 2014, 824
65971, 1189, 1108
65972, 1403, 1199
65974, 1061, 1239
65976, 1486, 1175
65978, 1641, 1103
65981, 1152, 648
65982, 1337, 936
65983, 1837, 1373
65984, 692, 840
65985, 2144, 1354
65987, 1766, 1033
65988, 1484, 999
65989, 987, 1028
65990, 1302, 844
65991, 1016, 880
65992, 884, 1039
65993, 1401, 853
65994, 1637, 1049
65995, 1387, 913
66001, 1025, 960
66002, 1527, 1075
66004, 1272, 875
66005, 1770, 1457
66006, 1875, 1066
66008, 2425, 1009
66009, 1416, 1020
66011, 1061, 946
66013, 1392, 762
66014, 1540, 1462
66015, 1324, 1098
66016, 1275, 1148
66020, 1821, 1167
66022, 1020, 889
66023, 1006, 779
66024, 1376, 776
66025, 1225, 836
66026, 1871, 974
66027, 1773, 1200
66028, 1399, 974
66031, 1437, 1042
66032, 1217, 1225
66033, 1755, 1026
66034, 1671, 845
66035, 1684, 1081
66036, 1173, 813
66038, 749, 1008
66039, 2314, 1432
66041, 761, 821
66042, 1423, 645
66043, 2361, 1277
66045, 1276, 1045
66046, 637, 733
66047, 1279, 1254
66048, 1025, 794
66049, 720, 927
66051, 1647, 843
66052, 1103, 935
66054, 913, 733
66055, 1514, 770
66057, 960, 917
66058, 977, 1001
66060, 909, 777
66061, 986, 908
66063, 1099, 909
66064, 1037, 816
66065, 1016, 888
66068, 745, 889
66069, 1660, 1038
66070, 1132, 1193
66071, 1279, 989
66072, 1184, 850
66073, 1389, 837
66074, 862, 730
66075, 2136, 1012
66076, 2176, 1291
66077, 1326, 1230
66078, 738, 936
66079, 1354, 1113
66082, 1084, 1000
66084, 1073, 966
66086, 2196, 1250
66088, 1184, 836
66089, 957, 861
66090, 1007, 1036
66091, 1215, 1150
66092, 1331, 957
66093, 742, 983
66094, 1528, 1220
66095, 1099, 1221
66096, 1314, 1045
66097, 2362, 1262
66098, 2099, 1022
66099, 2208, 1200
66100, 1394, 939
66101, 1241, 865
66102, 1412, 949
66104, 1028, 661
66105, 1187, 791
66106, 1151, 1022
66107, 1552, 1055
66108, 1772, 940
66109, 1702, 1073
66110, 1460, 935
66111, 1489, 1072
66113, 2380, 971
66115, 1036, 1017
66116, 1880, 1041
66120, 1059, 873
66122, 1061, 887
66123, 2464, 1004
66126, 1827, 1069
66128, 1831, 1333
66129, 1397, 1052
66130, 994, 658
66133, 1469, 950
66134, 1309, 1069
66135, 1610, 992
66137, 1679, 1088
66140, 1094, 1025
66141, 1482, 1225
66143, 969, 932
66144, 1573, 993
66145, 970, 721
66146, 1202, 996
66147, 810, 725
66148, 1226, 908
66150, 1095, 829
66151, 1243, 899
66152, 1621, 1098
66154, 1184, 1047
66155, 906, 909
66156, 1289, 892
66159, 1005, 741
66161, 808, 848
66162, 1643, 992
66164, 1414, 1299
66165, 1173, 1125
66168, 751, 993
66169, 1304, 1031
66170, 1056, 417
66171, 1560, 807
66172, 2477, 1012
66174, 853, 724
66175, 1606, 908
66176, 2482, 1270
66178, 1712, 730
66181, 1740, 942
66182, 887, 725
66184, 1482, 846
66186, 1197, 970
66187, 1512, 1190
66189, 1458, 788
66190, 1126, 1235
66191, 1736, 1378
66192, 958, 799
66195, 1252, 975
66197, 1332, 1109
66198, 1238, 973
66199, 2285, 838
66200, 1126, 992
66202, 1754, 1034
66203, 1012, 423
66204, 1468, 925
66205, 1317, 959
66206, 963, 1044
66208, 1551, 1083
66211, 1081, 1064
66212, 1044, 759
66213, 1028, 1080
66217, 1757, 1451
66218, 1650, 1072
66219, 1589, 1123
66220, 1552, 1184
66221, 1922, 1005
66223, 1137, 885
66226, 2193, 1155
66227, 1175, 880
66228, 2237, 970
66229, 1447, 848
66231, 1536, 962
66234, 1746, 956
66235, 1071, 887
66236, 1393, 1097
66239, 1214, 1022
66240, 756, 910
66241, 761, 839
66243, 1053, 950
66244, 1288, 1091
66245, 1214, 822
66246, 1702, 1183
66247, 1208, 1256
66248, 1077, 899
66249, 762, 497
66250, 2517, 861
66252, 1747, 1009
66253, 1215, 1179
66255, 1683, 1030
66256, 717, 1031
66262, 1127, 1173
66263, 1988, 847
66264, 1097, 873
66265, 1448, 1321
66266, 749, 701
66268, 1432, 992
66270, 1288, 938
66271, 1053, 1034
66274, 1750, 1333
66276, 2101, 1191
66277, 1242, 1414
66279, 1304, 799
66280, 1905, 937
66281, 956, 930
66283, 996, 1154
66284, 836, 903
66285, 1935, 999
66286, 2044, 1085
66289, 1000, 782
66290, 1631, 1098
66293, 1843, 1576
66294, 2227, 789
66297, 1048, 873
66298, 1147, 796
66302, 908, 717
66303, 1859, 1044
66304, 1731, 1156
66307, 1447, 978
66308, 1388, 1061
66310, 1600, 1065
66312, 861, 1050
66313, 1248, 965
66314, 1754, 984
66315, 1814, 994
66316, 2327, 1149
66317, 1379, 1146
66320, 1474, 1196
66322, 1139, 1165
66323, 1639, 1132
66324, 1407, 1165
66325, 1056, 1080
66327, 1645, 1052
66328, 807, 1090
66329, 917, 863
66330, 1130, 976
66331, 1519, 1217
66332, 1240, 861
66333, 2329, 913
